species,paradigm,sweep_id,run_id,run_name,state,group,tokenizer,atn_dropout,learning_rate,weight_decay,grad_clip,fold,split_type,subject,recording_id,n_recordings,f1,auroc,precision,recall,balanced_acc
minipigs,single-session,hiyb4224,hi31w2dt,poyo_eeg_neurosoft_8band_sub-03_ses-07_task-AcousStim_acq-LHanest_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-03,sub-03_ses-07_task-AcousStim_acq-LHanest_desc-raw,1,0.1160084009170532,0.5925310850143433,0.1993661075830459,0.1873310804367065,0.1873310804367065
minipigs,single-session,hiyb4224,bao2r6hr,poyo_eeg_neurosoft_8band_sub-03_ses-07_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-03,sub-03_ses-07_task-AcousStim_acq-RH_desc-raw,1,0.0977868139743805,0.3929471969604492,0.1938775479793548,0.2044082134962082,0.2044082134962082
minipigs,single-session,hiyb4224,c8o80prf,poyo_eeg_neurosoft_8band_sub-03_ses-07_task-AcousStim_acq-RHanest_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-03,sub-03_ses-07_task-AcousStim_acq-RHanest_desc-raw,1,0.3865272104740143,0.7799643278121948,0.4646739363670349,0.3781538605690002,0.3781538605690002
minipigs,single-session,hiyb4224,aetk3m1l,poyo_eeg_neurosoft_8band_sub-04_ses-01_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-04,sub-04_ses-01_task-AcousStim_acq-LH_desc-raw,1,0.3034519553184509,0.6754551529884338,0.462979108095169,0.3377101123332977,0.3377101123332977
minipigs,single-session,hiyb4224,kyopvzoo,poyo_eeg_neurosoft_8band_sub-04_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-04,sub-04_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.6965934038162231,0.8241934776306152,0.7556338310241699,0.6890755891799927,0.6890755891799927
minipigs,single-session,hiyb4224,fzy9abz3,poyo_eeg_neurosoft_8band_sub-04_ses-02_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-04,sub-04_ses-02_task-AcousStim_acq-LH_desc-raw,1,0.2395867258310318,0.7591385841369629,0.26827472448349,0.271425187587738,0.271425187587738
minipigs,single-session,hiyb4224,sc850erh,poyo_eeg_neurosoft_8band_sub-04_ses-02_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-04,sub-04_ses-02_task-AcousStim_acq-RH_desc-raw,1,0.2984524667263031,0.7447274327278137,0.3885543346405029,0.3186553120613098,0.3186553120613098
minipigs,single-session,hiyb4224,zqy3k77d,poyo_eeg_neurosoft_8band_sub-04_ses-03_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-04,sub-04_ses-03_task-AcousStim_acq-LH_desc-raw,1,0.0857645869255065,0.5110394954681396,0.0719067901372909,0.1428571492433548,0.1428571492433548
minipigs,single-session,hiyb4224,o6ut6om5,poyo_eeg_neurosoft_8band_sub-04_ses-03_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-04,sub-04_ses-03_task-AcousStim_acq-RH_desc-raw,1,0.0907478332519531,0.521618127822876,0.0697448402643203,0.1516763865947723,0.1516763865947723
minipigs,single-session,hiyb4224,ng6cgvj4,poyo_eeg_neurosoft_8band_sub-04_ses-04_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-04,sub-04_ses-04_task-AcousStim_acq-LH_desc-raw,1,0.7060028910636902,0.8284986019134521,0.7643202543258667,0.707431435585022,0.707431435585022
minipigs,single-session,hiyb4224,6c6kiwpe,poyo_eeg_neurosoft_8band_sub-04_ses-04_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-04,sub-04_ses-04_task-AcousStim_acq-RH_desc-raw,1,0.4076942205429077,0.7175557613372803,0.5792582631111145,0.4301046431064605,0.4301046431064605
minipigs,single-session,hiyb4224,xljpjon6,poyo_eeg_neurosoft_8band_sub-05_ses-01_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-05,sub-05_ses-01_task-AcousStim_acq-LH_desc-raw,1,0.1253968328237533,0.4922851324081421,0.1947368532419204,0.21875,0.21875
minipigs,single-session,hiyb4224,rg0vb92l,poyo_eeg_neurosoft_8band_sub-05_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-05,sub-05_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.1537955403327942,0.443652331829071,0.1498579680919647,0.21875,0.21875
minipigs,single-session,hiyb4224,q1avcos2,poyo_eeg_neurosoft_8band_sub-05_ses-02_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-05,sub-05_ses-02_task-AcousStim_acq-RH_desc-raw,1,0.3919171988964081,0.6665276288986206,0.4675029814243316,0.436516523361206,0.436516523361206
minipigs,single-session,hiyb4224,m25o5fog,poyo_eeg_neurosoft_8band_sub-05_ses-02_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-05,sub-05_ses-02_task-AcousStim_acq-LH_desc-raw,1,0.3890571892261505,0.6338180303573608,0.5406879186630249,0.3969329595565796,0.3969329595565796
minipigs,single-session,hiyb4224,4y671l3z,poyo_eeg_neurosoft_8band_sub-06_ses-02_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-06,sub-06_ses-02_task-AcousStim_acq-LH_desc-raw,1,0.0771249234676361,0.5512949228286743,0.161572590470314,0.13621386885643,0.13621386885643
minipigs,single-session,hiyb4224,lofmmrdl,poyo_eeg_neurosoft_8band_sub-06_ses-02_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-06,sub-06_ses-02_task-AcousStim_acq-RH_desc-raw,1,0.3417227268218994,0.759217381477356,0.380430519580841,0.3528307676315307,0.3528307676315307
minipigs,single-session,hiyb4224,cde5hlxj,poyo_eeg_neurosoft_8band_sub-07_ses-01_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-07,sub-07_ses-01_task-AcousStim_acq-LH_desc-raw,1,0.0546218492090702,0.4956824779510498,0.0337662324309349,0.1428571492433548,0.1428571492433548
minipigs,single-session,hiyb4224,iw9qms7l,poyo_eeg_neurosoft_8band_sub-07_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-07,sub-07_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.8970755338668823,0.36279296875,0.9019608497619628,0.8958333730697632,0.8958333730697632
minipigs,single-session,hiyb4224,xbrnjr4n,poyo_eeg_neurosoft_8band_sub-07_ses-02_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-07,sub-07_ses-02_task-AcousStim_acq-LH_desc-raw,1,0.8215948939323425,0.836365818977356,0.8377900123596191,0.815018355846405,0.815018355846405
minipigs,single-session,hiyb4224,rhsph091,poyo_eeg_neurosoft_8band_sub-07_ses-02_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-07,sub-07_ses-02_task-AcousStim_acq-RH_desc-raw,1,0.2435291409492492,0.6704436540603638,0.3623473048210144,0.338435411453247,0.338435411453247
minipigs,single-session,hiyb4224,ws8nl0zo,poyo_eeg_neurosoft_8band_sub-07_ses-03_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-07,sub-07_ses-03_task-AcousStim_acq-LH_desc-raw,1,0.2282574623823166,0.5178989171981812,0.4265501499176025,0.2885400354862213,0.2885400354862213
minipigs,single-session,hiyb4224,491m8pda,poyo_eeg_neurosoft_8band_sub-07_ses-03_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-07,sub-07_ses-03_task-AcousStim_acq-RH_desc-raw,1,0.4755201935768127,0.728855311870575,0.5484384298324585,0.5167451500892639,0.5167451500892639
minipigs,single-session,hiyb4224,oj1g4df2,poyo_eeg_neurosoft_8band_sub-07_ses-04_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-07,sub-07_ses-04_task-AcousStim_acq-LH_desc-raw,1,0.125,0.3755497932434082,0.1153846234083175,0.2029914557933807,0.2029914557933807
minipigs,single-session,hiyb4224,w7gx8hjz,poyo_eeg_neurosoft_8band_sub-07_ses-04_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-07,sub-07_ses-04_task-AcousStim_acq-RH_desc-raw,1,0.405763566493988,0.508834719657898,0.431517094373703,0.4242978990077972,0.4242978990077972
minipigs,single-session,hiyb4224,ymbvsme4,poyo_eeg_neurosoft_8band_sub-07_ses-05_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-07,sub-07_ses-05_task-AcousStim_acq-LH_desc-raw,1,0.1346469670534134,0.4843545258045196,0.1737013012170791,0.2095864713191986,0.2095864713191986
minipigs,single-session,hiyb4224,sr96uceu,poyo_eeg_neurosoft_8band_sub-07_ses-05_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,1,intrasession-block,sub-07,sub-07_ses-05_task-AcousStim_acq-RH_desc-raw,1,0.6131823062896729,0.7866189479827881,0.6222016215324402,0.6180205345153809,0.6180205345153809
minipigs,single-session,hiyb4224,f3bypwzs,poyo_eeg_neurosoft_8band_sub-01_ses-01_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-01,sub-01_ses-01_task-AcousStim_acq-LH_desc-raw,1,0.2777353227138519,0.4839418232440949,0.346334159374237,0.2871376872062683,0.2871376872062683
minipigs,single-session,hiyb4224,lvye4ybg,poyo_eeg_neurosoft_8band_sub-01_ses-02_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-01,sub-01_ses-02_task-AcousStim_acq-LH_desc-raw,1,0.1704030334949493,0.6132574081420898,0.1862090229988098,0.1865527331829071,0.1865527331829071
minipigs,single-session,hiyb4224,2u42se54,poyo_eeg_neurosoft_8band_sub-02_ses-01_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-02,sub-02_ses-01_task-AcousStim_acq-LH_desc-raw,1,0.4888318181037903,0.6273651123046875,0.6164804697036743,0.4924297928810119,0.4924297928810119
minipigs,single-session,hiyb4224,3sje012b,poyo_eeg_neurosoft_8band_sub-02_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-02,sub-02_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.1056225001811981,0.4436563849449157,0.0840773805975914,0.1807017475366592,0.1807017475366592
minipigs,single-session,hiyb4224,v03zyxu4,poyo_eeg_neurosoft_8band_sub-02_ses-02_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-02,sub-02_ses-02_task-AcousStim_acq-LH_desc-raw,1,0.1929401308298111,0.5605282783508301,0.2171464562416076,0.1938565373420715,0.1938565373420715
minipigs,single-session,hiyb4224,maunq15w,poyo_eeg_neurosoft_8band_sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-02,sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,1,0.066596582531929,0.5530421733856201,0.068178467452526,0.1271306872367859,0.1271306872367859
minipigs,single-session,hiyb4224,26hoxwyx,poyo_eeg_neurosoft_8band_sub-03_ses-01_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-03,sub-03_ses-01_task-AcousStim_acq-LH_desc-raw,1,0.4897781908512115,0.7018978595733643,0.5203285813331604,0.4801676273345947,0.4801676273345947
minipigs,single-session,hiyb4224,kdhuuyem,poyo_eeg_neurosoft_8band_sub-03_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-03,sub-03_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.050606220960617,0.5166226625442505,0.0307495184242725,0.1428571492433548,0.1428571492433548
minipigs,single-session,hiyb4224,4guzapno,poyo_eeg_neurosoft_8band_sub-03_ses-03_task-AcousStim_acq-RHanest_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-03,sub-03_ses-03_task-AcousStim_acq-RHanest_desc-raw,1,0.0437062941491603,0.5537368655204773,0.0264830514788627,0.125,0.125
minipigs,single-session,hiyb4224,rqy3olsf,poyo_eeg_neurosoft_8band_sub-03_ses-03_task-AcousStim_acq-LHanest_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-03,sub-03_ses-03_task-AcousStim_acq-LHanest_desc-raw,1,0.6215957403182983,0.9061833024024964,0.6302605867385864,0.6281310319900513,0.6281310319900513
minipigs,single-session,hiyb4224,3sq3aml5,poyo_eeg_neurosoft_8band_sub-03_ses-04_task-AcousStim_acq-LHanest_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-03,sub-03_ses-04_task-AcousStim_acq-LHanest_desc-raw,1,0.6239255666732788,0.80690598487854,0.6415222883224487,0.632768988609314,0.632768988609314
minipigs,single-session,hiyb4224,vk2yz9yk,poyo_eeg_neurosoft_8band_sub-03_ses-04_task-AcousStim_acq-RHanest_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-03,sub-03_ses-04_task-AcousStim_acq-RHanest_desc-raw,1,0.0779074430465698,0.4822705090045929,0.1026490107178688,0.1469387859106063,0.1469387859106063
minipigs,single-session,hiyb4224,i6xs6l7y,poyo_eeg_neurosoft_8band_sub-03_ses-06_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-03,sub-03_ses-06_task-AcousStim_acq-LH_desc-raw,1,0.5530992746353149,0.8754864931106567,0.5784271359443665,0.5518229007720947,0.5518229007720947
minipigs,single-session,hiyb4224,cag8qkt6,poyo_eeg_neurosoft_8band_sub-03_ses-06_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-03,sub-03_ses-06_task-AcousStim_acq-RH_desc-raw,1,0.0544778443872928,0.5433295965194702,0.0407608672976493,0.125,0.125
minipigs,single-session,hiyb4224,1lg1zwma,poyo_eeg_neurosoft_8band_sub-03_ses-07_task-AcousStim_acq-LHanest_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-03,sub-03_ses-07_task-AcousStim_acq-LHanest_desc-raw,1,0.1230105683207512,0.64167320728302,0.1091780513525009,0.1926172524690628,0.1926172524690628
minipigs,single-session,hiyb4224,7w0ztyyn,poyo_eeg_neurosoft_8band_sub-03_ses-07_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-03,sub-03_ses-07_task-AcousStim_acq-RH_desc-raw,1,0.0787475928664207,0.420066088438034,0.0577981658279895,0.1666666716337204,0.1666666716337204
minipigs,single-session,hiyb4224,yta9q1mm,poyo_eeg_neurosoft_8band_sub-03_ses-07_task-AcousStim_acq-RHanest_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-03,sub-03_ses-07_task-AcousStim_acq-RHanest_desc-raw,1,0.0471938773989677,0.5903325080871582,0.0290880501270294,0.125,0.125
minipigs,single-session,hiyb4224,nh26muwf,poyo_eeg_neurosoft_8band_sub-04_ses-01_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-04,sub-04_ses-01_task-AcousStim_acq-LH_desc-raw,1,0.6395676136016846,0.8099036812782288,0.6999980807304382,0.6617647409439087,0.6617647409439087
minipigs,single-session,hiyb4224,hhpy5our,poyo_eeg_neurosoft_8band_sub-04_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-04,sub-04_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.7200040817260742,0.8208472728729248,0.7518118619918823,0.7297794222831726,0.7297794222831726
minipigs,single-session,hiyb4224,lyzz2cm2,poyo_eeg_neurosoft_8band_sub-04_ses-02_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-04,sub-04_ses-02_task-AcousStim_acq-LH_desc-raw,1,0.2632424831390381,0.7499027252197266,0.3152924478054046,0.2874053120613098,0.2874053120613098
minipigs,single-session,hiyb4224,70kedibh,poyo_eeg_neurosoft_8band_sub-04_ses-02_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-04,sub-04_ses-02_task-AcousStim_acq-RH_desc-raw,1,0.3913583159446716,0.7467758655548096,0.3905536830425262,0.412997156381607,0.412997156381607
minipigs,single-session,hiyb4224,z5df65hj,poyo_eeg_neurosoft_8band_sub-04_ses-03_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-04,sub-04_ses-03_task-AcousStim_acq-RH_desc-raw,1,0.0725837498903274,0.4834983944892883,0.145341619849205,0.1547619104385376,0.1547619104385376
minipigs,single-session,hiyb4224,ut36vwnl,poyo_eeg_neurosoft_8band_sub-04_ses-04_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-04,sub-04_ses-04_task-AcousStim_acq-LH_desc-raw,1,0.7520169019699097,0.8368722200393677,0.7912797331809998,0.7615439891815186,0.7615439891815186
minipigs,single-session,hiyb4224,rioz24he,poyo_eeg_neurosoft_8band_sub-04_ses-03_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-04,sub-04_ses-03_task-AcousStim_acq-LH_desc-raw,1,0.0578661859035491,0.4832688570022583,0.0362811796367168,0.1428571492433548,0.1428571492433548
minipigs,single-session,hiyb4224,m0xjrh6z,poyo_eeg_neurosoft_8band_sub-04_ses-04_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-04,sub-04_ses-04_task-AcousStim_acq-RH_desc-raw,1,0.3328248262405395,0.7147879600524902,0.431399941444397,0.4014249742031097,0.4014249742031097
minipigs,single-session,hiyb4224,d6r546xi,poyo_eeg_neurosoft_8band_sub-05_ses-01_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-05,sub-05_ses-01_task-AcousStim_acq-LH_desc-raw,1,0.0970418453216552,0.4301758110523224,0.1117021292448043,0.1979166716337204,0.1979166716337204
minipigs,single-session,hiyb4224,o9a2sa45,poyo_eeg_neurosoft_8band_sub-05_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-05,sub-05_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.1250194311141967,0.414843738079071,0.1536601334810257,0.2083333283662796,0.2083333283662796
minipigs,single-session,hiyb4224,ko73ujuz,poyo_eeg_neurosoft_8band_sub-05_ses-02_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-05,sub-05_ses-02_task-AcousStim_acq-LH_desc-raw,1,0.4152331948280334,0.6594733595848083,0.5078187584877014,0.4103243947029114,0.4103243947029114
minipigs,single-session,hiyb4224,4o93zomn,poyo_eeg_neurosoft_8band_sub-05_ses-02_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-05,sub-05_ses-02_task-AcousStim_acq-RH_desc-raw,1,0.0586400516331195,0.5050849318504333,0.0368916802108287,0.1428571492433548,0.1428571492433548
minipigs,single-session,hiyb4224,vnv3nsju,poyo_eeg_neurosoft_8band_sub-06_ses-02_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-06,sub-06_ses-02_task-AcousStim_acq-LH_desc-raw,1,0.0422413796186447,0.5169069766998291,0.0254149381071329,0.125,0.125
minipigs,single-session,hiyb4224,gvntl1ne,poyo_eeg_neurosoft_8band_sub-07_ses-01_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-07,sub-07_ses-01_task-AcousStim_acq-LH_desc-raw,1,0.0563086569309234,0.5073997974395752,0.0350649356842041,0.1428571492433548,0.1428571492433548
minipigs,single-session,hiyb4224,i6xyyqvu,poyo_eeg_neurosoft_8band_sub-06_ses-02_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-06,sub-06_ses-02_task-AcousStim_acq-RH_desc-raw,1,0.0798022598028183,0.5288639664649963,0.0719697028398513,0.1391900479793548,0.1391900479793548
minipigs,single-session,hiyb4224,3qricop1,poyo_eeg_neurosoft_8band_sub-07_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-07,sub-07_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.7335858345031738,0.3217747211456299,0.7444444298744202,0.7377451062202454,0.7377451062202454
minipigs,single-session,hiyb4224,flq96y5d,poyo_eeg_neurosoft_8band_sub-07_ses-02_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-07,sub-07_ses-02_task-AcousStim_acq-LH_desc-raw,1,0.6533830761909485,0.8044888973236084,0.6776044964790344,0.6533883213996887,0.6533883213996887
minipigs,single-session,hiyb4224,1hrpjbyx,poyo_eeg_neurosoft_8band_sub-07_ses-02_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-07,sub-07_ses-02_task-AcousStim_acq-RH_desc-raw,1,0.3100529313087463,0.6910694241523743,0.5349447131156921,0.3538574576377868,0.3538574576377868
minipigs,single-session,hiyb4224,9w5mw5y9,poyo_eeg_neurosoft_8band_sub-07_ses-03_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn,0.2,2.75e-05,0.08,0.5,2,intrasession-block,sub-07,sub-07_ses-03_task-AcousStim_acq-LH_desc-raw,1,0.2112468928098678,0.5498636364936829,0.3614338040351867,0.2578754723072052,0.2578754723072052
